city	city_ascii	province_id	province_name	lat	lng	population	density	timezone	ranking	postal	id	station_names	station_ids
Gatineau	Gatineau	QC	Quebec	45.4833	-75.65	291041.0	851.4	America/Toronto	2	J8P J8R J8T J8Y J8X J8Z J8M J9J J9H J9A	1124722129	['GATINEAU', 'GATINEAU A', 'OTTAWA GATINEAU A', 'OTTAWA GATINEAU A']	['7032680', '7032681', '7032682', '7032685']
Saskatoon	Saskatoon	SK	Saskatchewan	52.1333	-106.6833	266141.0	1174.7	America/Regina	2	S7H S7K S7J S7M S7L S7N S7S S7R S7W S7V	1124612546	"['SASKATOON', ""SASKATOON DIEFENBAKER INT'L A"", 'SASKATOON CENTRAL AVE', 'SASKATOON NRC', 'SASKATOON 1', 'SASKATOON 2', 'SASKATOON SRC', 'SASKATOON U OF S', 'SASKATOON WATER TP', 'SUTHERLAND', 'SASKATOON CALDER CENTRE SNOW', 'SASK POWER FLETCHER ROAD SNOW', 'SASKATOON NATIONAL HYDROLOGY SNOW', 'SASKATOON RCS', 'SASKATOON INTL A']"	['4057118', '4057120', '4057130', '4057160', '4057170', '4057172', '4057180', '4057200', '4057202', '4058000', '4057122', '4057124', '4057157', '4057165', '4057152']
Longueuil	Longueuil	QC	Quebec	45.5333	-73.5167	254483.0	2198.2	America/Toronto	2	J4T J4V J4P J4R J4M J4L J4N J4H J4K J4J J4G J3Y J3Z	1124122753	['MONTREAL JAR BOT', 'MONTREAL LAFONTAINE', 'MONTREAL MCGILL', 'MCTAVISH']	['7025257', '7025267', '7025280', '7024745']
Burnaby	Burnaby	BC	British Columbia	49.2667	-122.9667	249125.0	2750.7	America/Vancouver	2	V5H V5G V5E V5B V5C V5J V5A V3J V3N	1124817304	['BURNABY METROTOWN', 'N VANCOUVER CLOVERLEY', 'N VANCOUVER SEYMOUR BLVD', 'N VANC GRAND BLVD', 'VANCOUVER GRANDVIEW N', 'VANCOUVER GRANDVIEW E', 'NORTH VANCOUVER BLUE RIDGE', 'NORTH VANCOUVER DOLLARTON', 'BURNABY CARIBOO DAM', 'BURNABY BC INST TECHNOL', 'BURNABY BRANTFORD', 'BURNABY CAPITOL HILL', 'BURNABY CURTIS', 'BURNABY EAST', 'BURNABY EDMONDS', 'BURNABY LAKE', 'BURNABY LAKE WEST', 'BURNABY MTN TERMINAL', 'BURNABY SIMON FRASER U', 'BURNABY SUNCREST', 'BURNABY VANCOUVER HTS', 'BURQUITLAM VANCOUVER GOLF COURSE', 'IOCO REFINERY', 'N VANCOUVER DOLLARTON 2', 'NEW WESTMINSTER', 'NEW WESTMINSTER BC PEN', 'NEW WESTM QUEENS PARK', 'NEW WESTMINSTER WEST', 'NORTH BURNABY UNION', 'N VANCOUVER 2ND NARROWS', 'PORT MOODY GLENAYRE', 'VANCOUVER WALES ST', 'VANCOUVER CEDAR COTTAGE', 'VANCOUVER CENTRAL PARK', 'VANCOUVER EXHIB PARK', 'VANCOUVER RUPERT ST']	['110A1ND', '110EFEF', '110EFFF', '110EF57', '110HD4N', '110HD45', '110NFEQ', '110NFNF', '11011MF', '1101142', '1101144', '1101146', '1101147', '1101150', '1101151', '1101153', '1101154', '1101155', '1101158', '1101160', '1101166', '1101200', '1103660', '1105F5F', '1105550', '1105553', '1105560', '1105570', '1105627', '1105666', '1106CL2', '1108M87', '1108410', '1108414', '1108440', '1108471']
St. Catharines	St. Catharines	ON	Ontario	43.1833	-79.2333	242460.0	1422.1	America/Toronto	2	L2M L2N L2P L2S L2R L2T L2W	1124140229	['PORT DALHOUSIE', 'PORT DALHOUSIE CORBETT', 'ST CATHARINES', 'ST CATHARINES A', 'ST CATHARINES CDA', 'VIRGIL BRIGHTS', 'ST. CATHARINES / NIAGARA DISTRICT A', 'ST CATHARINES A']	['6136626', '6136628', '6137285', '6137287', '6137301', '6139149', '6137286', '6137304']
Regina	Regina	SK	Saskatchewan	50.4547	-104.6067	226404.0	1266.2	America/Regina	2	S4N S4T S4V S4W S4P S4R S4S S4X S4Y S4Z	1124342541	"['REGINA UNIVERSITY', ""REGINA INT'L A"", 'REGINA CATHEDRAL', 'REGINA CDA', 'REGINA CITY GREENHOUSES', 'REGINA HILLSDALE', 'REGINA LEGISLATIVE GRNDS', 'REGINA MEMORIAL GARDENS', 'REGINA NORMANDY HEIGHTS', 'REGINA SOUTH HILLSDALE', 'REGINA TRANSCONA', 'REGINA WHITMORE', 'REGINA COTE', 'REGINA RCS', 'REGINA BUSCH', 'REGINA CO-OP UPGRADER SNOW', 'REGINA SIAST SNOW', 'REGINA RCMP SNOW', 'REGINA INTL A']"	['401FFDB', '4016560', '4016590', '4016640', '4016641', '4016660', '4016680', '4016690', '4016695', '4016725', '4016730', '4016780', '401R001', '4016699', '4016570', '4016562', '4016563', '4016565', '4016566']
Oakville	Oakville	ON	Ontario	43.45	-79.6833	213759.0	1538.5	America/Toronto	2	L6M L6L L6H L6K L6J	1124080468	['OAKVILLE SOUTHEAST WPCP', 'OAKVILLE GERARD', 'OAKVILLE GLEN ABBEY', 'OAKVILLE', 'OAKVILLE STP', 'PALERMO', 'TRAFALGAR MARINE', 'OAKVILLE TWN']	['615N745', '6155PD4', '6155PM4', '6155744', '6155746', '6156215', '6158860', '6155750']
Richmond	Richmond	BC	British Columbia	49.1667	-123.1333	209937.0	1629.0	America/Vancouver	2	V6Y V6X V6W V6V V7E V7A V7B V7C	1124121940	"['RICHMOND BROADMOOR 2', 'RICHMOND NATURE PARK', 'RICHMOND GEAL RD', 'RICHMOND CBC TRANSMITTER', 'RICHMOND BROADMOOR', 'RICHMOND DALLYN 2', 'RICHMOND MCLENNAN ROAD', 'RICHMOND MINLER ROAD', 'STEVESTON', 'VANCOUVER WALES ST', 'VANCOUVER FRASERVIEW', ""VANCOUVER INT'L A"", 'VANCOUVER MARPOLE', 'VANCOUVER OAK 53', 'VANCOUVER SOUTHLANDS', 'VANCOUVER SOUTH FRASER', 'RICHMOND OPERATIONS CENTRE', 'VANCOUVER SEA ISLAND CCG', 'VANCOUVER INTL A', ""VANCOUVER INT'L HWOS""]"	['1106GF3', '1106PF7', '1106P6N', '1106762', '1106763', '1106764', '1106766', '1106767', '1107710', '1108M87', '1108445', '1108447', '1108455', '1108462', '1108473', '1108475', '1105210', '1108380', '1108395', '1108425']
Richmond Hill	Richmond Hill	ON	Ontario	43.8667	-79.4333	202022.0	2004.4	America/Toronto	2	L4S L4C L4B L4E	1124364273	['TORONTO BUTTONVILLE A', 'GORMLEY ARDENLEE', 'MAPLE', 'MAPLE SHERWOOD EAST', 'MARKHAM WATERWORKS', 'RICHMOND HILL', 'RICHMOND HILL WPCP', 'RICHMOND HILL 2', 'TORONTO BUTTONVILLE A', 'TORONTO BUTTONVILLE A']	['615HMAK', '6152953', '6154950', '6154951', '6154994', '6157012', '6157014', '6157015', '6158410', '6158409']
Burlington	Burlington	ON	Ontario	43.3167	-79.8	186948.0	1004.4	America/Toronto	2	L7R L7S L7P L7T L7N L7L L7M	1124955083	"['ALDERSHOT', 'BURLINGTON', 'BURLINGTON DRURY LANE', 'BURLINGTON ELIZABETH GDN', ""BURLINGTON FIRE HQ'S"", 'BURLINGTON SKYWAY', 'BURLINGTON TS', 'HAMILTON MARINE POLICE', 'HAMILTON RBG', 'BURLINGTON PIERS (AUT)', 'SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION', 'MOBILE UPPER AIR STATION-ONTARIO']"	['6150135', '6151053', '6151055', '6151057', '6151059', '6151063', '6151064', '6153264', '6153300', '6151061', '615S002', '6155200']
St. John's	St. John's	NL	Newfoundland and Labrador	47.4817	-52.7971	185565.0	247.8	America/St_Johns	2	A1H A1S A1E A1G A1A A1C A1B	1124741456	"['PARADISE', 'PETTY HARBOUR', ""ST JOHN'S WEST CDA"", 'PARADISE', ""ST JOHN'S WEST CDA CS"", 'ST JOHNS WEST CLIMATE']"	['8402R20', '8402925', '8403600', '8402RB0', '8403605', '8403603']
Kelowna	Kelowna	BC	British Columbia	49.8881	-119.4956	181380.0	682.4	America/Vancouver	2	V1X V1Y V1P V1W V1V	1124080626	['KELOWNA N GLENMORE', 'KELOWNA', 'KELOWNA BOWES STREET', 'KELOWNA CDA', 'KELOWNA DAV-SPIERS ROAD', 'KELOWNA LAKEVIEW', 'KELOWNA PC BURNETTS NURSERY', 'KELOWNA MWS0', 'KELOWNA QUAILS GATE', 'KELOWNA BYLANDS', 'KELOWNA UBCO']	['112C991', '1123930', '1123975', '1123980', '1123982', '1123990', '1123992', '11239R0', '1123993', '1123977', '1123996']
Sherbrooke	Sherbrooke	QC	Quebec	45.4	-71.9	172950.0	489.4	America/Toronto	2	J1N J1L J1M J1J J1K J1H J1G J1E J1C J1R	1124559506	['LENNOXVILLE', 'SHERBROOKE', 'SHERBROOKE', 'SHERBROOKE (UNIVERSITE)']	['7024280', '7028120', '7028121', '7028128']
Sudbury	Sudbury	ON	Ontario	46.49	-81.01	166004.0	52.1	America/Toronto	2	P0M P3N P3L P3B P3C P3A P3G P3Y P3P	1124539524	['COPPER CLIFF', 'SUDBURY', 'SUDBURY MOE', 'SUDBURY SCIENCE NORTH']	['6061870', '6068148', '6068155', '6068158']
Barrie	Barrie	ON	Ontario	44.3711	-79.6769	154676.0	1493.1	America/Toronto	2	L9J L4N L4M	1124340223	['BARRIE', 'BARRIE CKVR', 'BARRIE WPCC', 'HOLLY', 'SHANTY BAY', 'BARRIE LANDFILL']	['6110549', '6110555', '6110557', '6113479', '6117684', '6110556']
Abbotsford	Abbotsford	BC	British Columbia	49.05	-122.3167	153524.0	409.0	America/Vancouver	2	V4X V2T V2S V3G	1124808029	['ABBOTSFORD', 'ABBOTSFORD A', 'ABBOTSFORD EAST', 'ABBOTSFORD KING ROAD', 'ABBOTSFORD UPPER SUMAS', 'MATSQUI', 'MATSQUI ROSS ROAD', 'ABBOTSFORD A', 'ABBOTSFORD A']	['1100015', '1100030', '1100035', '1100037', '1100040', '1104927', '1104928', '1100031', '1100032']
Lévis	Levis	QC	Quebec	46.8	-71.1833	149683.0	334.1	America/Toronto	2	G7A G6J G6K G6C G6Z G6X G6Y G6V G6W	1124958950	['QUEBEC', 'QUEBEC 2', 'STE FOY', 'LAUZON', 'ST ROMUALD', 'DOMAINE-DE-MAIZERETS', 'BEAUPORT']	['7016280', '7016281', '7017265', '7024254', '7027700', '7012040', '7010565']
Coquitlam	Coquitlam	BC	British Columbia	49.2839	-122.7919	148625.0	1216.7	America/Vancouver	2	V3C V3E V3B V3J V3K	1124000500	['PORT COQUITLAM MARY HILL', 'COQUITLAM MUNDY PARK 2', 'BURQUITLAM VANCOUVER GOLF COURSE', 'COQUITLAM', 'COQUITLAM COMO LAKE AVE', 'COQUITLAM MUNDY PARK', 'ESSONDALE', 'IOCO REFINERY', 'PORT MOODY GLENAYRE', 'PORT MOODY MERIDIAN', 'PITT RIVER', 'PORT COQUITLAM', 'PORT COQUITLAM CITY YARD', 'PRT COQUITLAM PRAIRIE RD', 'PORT MOODY CENTRE', 'COQUITLAM NORTH', 'PORT COQUITLAM BURKE MOUNTAIN', 'INDIAN ARM FARRER COVE', 'COQUITLAM MUNDY PARK 3', 'COQUITLAM LAFARGE']	['110FKNF', '1101Q9A', '1101200', '1101888', '1101889', '1101891', '1102725', '1103660', '1106CL2', '1106L3K', '1106190', '1106255', '1106256', '1106257', '11063L2', '110A8R1', '110FBEE', '110L6M7', '1101QRJ', '110188H']
Saguenay	Saguenay	QC	Quebec	48.4167	-71.0667	144723.0	128.7	America/Toronto	2	G8A G7T G7Z G7G G7B G7N G7H G7K G7J G7P G7S G7Y G7X	1124001930	['CHICOUTIMI', 'CHICOUTIMI OUEST', 'CHICOUTIMI UNIVERSITE', 'JONQUIERE']	['7061440', '7061441', '7061442', '7063370']
Guelph	Guelph	ON	Ontario	43.55	-80.25	144356.0	1644.1	America/Toronto	2	N1C N1G N1E N1K N1H N1L	1124968815	['GUELPH ARBORETUM', 'GUELPH OAC PHYSICS DEPT', 'GUELPH OAC', 'GUELPH TURFGRASS CS', 'GUELPH TURFGRASS', 'GUELPH TURFGRASS INSTITUTE']	['6143069', '614308C', '6143083', '6143090', '6143089', '6143092']
Trois-Rivières	Trois-Rivieres	QC	Quebec	46.35	-72.55	139163.0	482.1	America/Toronto	2	G9C G9B G9A G8T G8V G8W G8Y G8Z	1124407487	['TROIS RIVIERES AQUEDUC', 'CAP DE LA MADELEINE', 'TROIS RIVIERES', 'TROIS-RIVIERES']	['701HE63', '7011045', '7018564', '7018562']
Whitby	Whitby	ON	Ontario	43.8833	-78.9417	138501.0	944.1	America/Toronto	2	L0B L1P L1R L1M L1N	1124112077	['OSHAWA', 'OSHAWA FIRE HALL #3', 'WHITBY PRINGLE CREEK', 'WHITBY MUELLER', 'OSHAWA']	['6155876', '6155877', '6155874', '6155870', '6155875']
Cambridge	Cambridge	ON	Ontario	43.3972	-80.3114	138479.0	1225.5	America/Toronto	2	N3H N3C N3E N1R N1S N1P N1T	1124113576	"['CAMBRIDGE-STEWART', 'PRESTON WPCP', 'WATERLOO WELLINGTON A', ""REGION OF WATERLOO INT'L AIRPORT"", 'WATERLOO WELLINGTON 2']"	['6141100', '6146714', '6149387', '6149388', '6149389']
Milton	Milton	ON	Ontario	43.5083	-79.8833	132979.0	365.5	America/Toronto	2	L7J L0P L9T L9E	1124001426	['CAMPBELLVILLE', 'HORNBY', 'HORNBY', 'MILTON KELSO', 'MILTON SOUTH']	['6151141', '6153540', '6153545', '6155187', '615EAQG']
Ajax	Ajax	ON	Ontario	43.8583	-79.0364	126666.0	1900.6	America/Toronto	2	L1Z L1T L1S	1124382916	['BROUGHAM', 'FRENCHMANS BAY', 'GREENWOOD MTRCA', 'PICKERING', 'PICKERING AUDLEY', 'PICKERING DUNBARTON', 'PICKERING FIRE HALL #5']	['6151000', '6152605', '6153020', '6156513', '6156515', '6156516', '6156518']
Waterloo	Waterloo	ON	Ontario	43.4667	-80.5167	121436.0	1895.8	America/Toronto	2	N2K N2J N2L N2V N2T	1124321390	['KITCHENER', 'KITCHENER CITY ENG 1', 'KITCHENER CITY ENG 2', 'WATERLOO FIRE HALL', 'WATERLOO WPCP']	['6144232', '6144240', '6144241', '6149380', '6149386']
Terrebonne	Terrebonne	QC	Quebec	45.7	-73.6333	119944.0	780.1	America/Toronto	2	J6Y J6X J6W J7M J6V	1124993674	['MASCOUCHE', 'TERREBONNE HEIGHTS', 'ST FRANCOIS DE LAVAL']	['7014629', '7018410', '702G266']
Moncton	Moncton	NB	New Brunswick	46.1328	-64.7714	119785.0	564.9	America/Moncton	2	E1H E1A E1C E1E E1G	1124521303	['MONCTON', 'MONCTON A']	['8103100', '8103200']
Saanich	Saanich	BC	British Columbia	48.484	-123.381	117735.0	1136.6	America/Vancouver	2	V9A V8N V8Z V8P V9E V8Y V8X V8R	1124000949	['VICTORIA PORTAGE INLET', 'VICTORIA WILLOWS PARK', 'VICTORIA WEST', 'VICTORIA SHORT STREET', 'VICTORIA SHELBOURNE', 'VICTORIA PROSPECT LAKE', 'VICTORIA PRINCESS AVE', 'BEAVER LAKE', 'CORDOVA BAY', 'CORDOVA BAY SOUTH', 'ELK LAKE', 'ELK LAKE 2', 'ESQUIMALT', 'ESQUIMALT HARBOUR', 'SAANICH DOM ASTRO OBS', 'SAANICH CAMOSUN COLLEGE', 'SAANICH DENSMORE', 'VICTORIA U VIC', 'VICTORIA BAY STREET', 'VICTORIA CAREY ROAD', 'VICTORIA FRANCIS PARK', 'VICTORIA GORDON HEAD', 'VICTORIA HOLLAND 2', 'VICTORIA JUBILEE', 'VICTORIA LANSDOWNE', 'VICTORIA MUSGRAVE STREET', 'VICTORIA NORTH DAIRY RD', 'VICTORIA NORTHRIDGE', 'VICTORIA ROWLEY ROAD', 'VICTORIA SINCLAIR ROAD', 'VICTORIA TILLICUM', 'CORDOVA BAY CLAREMOUNT', 'VICTORIA UNIVERSITY CS', 'VICTORIA HARBOUR A', 'VICTORIA HARTLAND CS', 'VICTORIA HARBOUR A', 'VICTORIA HARBOUR A']	['101HFNE', '101HF66', '101H6FF', '101QFEG', '101QF57', '101Q6NN', '101Q655', '1010774', '1011920', '1011922', '1012655', '1012656', '1012700', '1012710', '10169DK', '1016941', '1016942', '1018FF6', '1018595', '1018600', '1018605', '1018614', '1018617', '1018629', '1018640', '1018644', '1018648', '1018651', '1018657', '1018658', '1018660', '101J9K0', '1018598', '1018615', '1018FJ5', '1018619', '1018633']
White Rock	White Rock	BC	British Columbia	49.025	-122.8028	109167.0	4240.6	America/Vancouver	2	V4B	1124260555	['KENSINGTON PRAIRIE', 'SURREY WHITE ROCK', 'SURREY SUNNYSIDE', 'WHITE ROCK CAMPBELL SCIENTIFIC', 'WHITE ROCK BREARLEY', 'WHITE ROCK OCEAN PARK', 'WHITE ROCK STP']	['1104080', '1107H7R', '1107879', '1108910', '1108911', '1108913', '1108914']
Thunder Bay	Thunder Bay	ON	Ontario	48.3822	-89.2461	108843.0	332.1	America/Toronto	2	P7G P7E P7B P7C P7J P7K	1124398712	['THUNDER BAY WPCP', 'LAKEHEAD UNIVERSITY', 'PORT ARTHUR', 'PORT ARTHUR CKPR', 'THUNDER BAY A', 'NORTHERN ONTARIO EER', 'THUNDER BAY A FIREHALL', 'THUNDER BAY AWOS', 'THUNDER BAY CS', 'THUNDER BAY AIRPORT MAINTAIR', 'THUNDER BAY BURWOOD', 'THUNDER BAY', 'THUNDER BAY A']	['604HBFA', '6044298', '6046588', '6046590', '6048261', '604S001', '604S003', '6048264', '6048268', '6048270', '6048266', '6048260', '6048262']
Delta	Delta	BC	British Columbia	49.0847	-123.0586	108455.0	603.7	America/Vancouver	2	V4C V4E V4G V4K V4M V4L	1124001200	['DELTA BEACH GROVE', 'DELTA LADNER EAST', 'DELTA LADNER SOUTH', 'LADNER', 'LADNER', 'LADNER BCHPA', 'LADNER MONITOR STN', 'LADNER PORT GUICHON', 'RICHMOND BROADMOOR', 'DELTA BURNS BOG', 'VANCOUVER BOUNDARY BAY']	['1102412', '1102416', '1102417', '1104468', '1104470', '1104473', '1104477', '1104484', '1106763', '1102415', '1100909']
Nanaimo	Nanaimo	BC	British Columbia	49.1642	-123.9364	106079.0	1104.1	America/Vancouver	2	V9R V9S V9V V9T	1124623893	['NANAIMO NORTH', 'NANAIMO DEPARTURE BAY', 'NANAIMO CITY YARD', 'NANAIMO CHUB', 'NANAIMO', 'NANAIMO WATER RESERVOIR']	['102E3G0', '1025C70', '10253G0', '10253P0', '1025340', '1025371']
Brantford	Brantford	ON	Ontario	43.1667	-80.25	104688.0	1061.2	America/Toronto	2	N3P N3R N3S N3T N3V	1124737006	['BRANTFORD', 'BRANTFORD BRANT PARK', 'BRANTFORD MORELL', 'BRANTFORD MOE', 'BRANTFORD AIRPORT']	['6140941', '6140948', '6140951', '6140954', '6140942']
Chatham	Chatham	ON	Ontario	42.4229	-82.1324	103988.0	42.4	America/Toronto	2	N8A N0P N7L N7M	1124393373	['CHATHAM', 'CHATHAM 2', 'CHATHAM CFCO', 'CHATHAM WPCP', 'CHATHAM WATERWORKS']	['6131386', '6131388', '6131413', '6131415', '6131416']
Clarington	Clarington	ON	Ontario	43.935	-78.6083	101427.0	166.0	America/Toronto	2	L0B L0A L1E L1B L1C	1124000882	['BOWMANVILLE', 'BOWMANVILLE MOSTERT', 'ORONO', 'PORT DARLINGTON WPCP', 'SOPER CREEK WPCP']	['6150829', '6150830', '6155854', '6156634', '6157884']
Saint-Jérôme	Saint-Jerome	QC	Quebec	45.7833	-74.0	100859.0	889.5	America/Toronto	2	J7Y J7Z J5L	1124268324	['ST JEROME']	['7037400']
Red Deer	Red Deer	AB	Alberta	52.2681	-113.8111	100844.0	966.5	America/Edmonton	2	T4S T4R T4P T4N	1124404130	['RED DEER', 'RED DEER', 'RED DEER CCOC']	['3025440', '3025441', '3025445']
Pickering	Pickering	ON	Ontario	43.8354	-79.089	99186.0	429.2	America/Toronto	3	L0H L1X L1Y L1V L1W	1124781814	['FRENCHMANS BAY', 'PICKERING', 'PICKERING DUNBARTON', 'PICKERING FIRE HALL #5', 'ROUGE HILLS', 'ROUGE PARK', 'TORONTO HIGHLAND CREEK']	['6152605', '6156513', '6156516', '6156518', '6157190', '6157194', '6158598']
Lethbridge	Lethbridge	AB	Alberta	49.6942	-112.8328	98406.0	812.5	America/Edmonton	3	T1H T1J T1K	1124321200	['LETHBRIDGE', 'LETHBRIDGE CDA', 'LETHBRIDGE A CR10', 'LETHBRIDGE AWOS A', 'LETHBRIDGE DEMO FARM AGDM', 'LETHBRIDGE CCOC', 'LETHBRIDGE CDA 2', 'LETHBRIDGE AGTECH AGCM']	['3033879', '3033890', '3033882', '3033884', '3033897', '3033898', '3033892', '3033877']
Kamloops	Kamloops	BC	British Columbia	50.6761	-120.3408	97902.0	328.6	America/Vancouver	3	V2E V2C V1S V2B	1124735582	['KAMLOOPS RIDGEVIEW TERRACE', 'KAMLOOPS', 'KAMLOOPS GLENEAGLES', 'KAMLOOPS KIMBERLY CRESCENT', 'KAMLOOPS MISSION FLATS', 'KAMLOOPS TUNSTALL CRES', 'KAMLOOPS VALLEYVIEW', 'KNUTSFORD']	['116LQPJ', '1163779', '1163817', '1163826', '1163840', '1163873', '1163875', '1164384']
Saint-Jean-sur-Richelieu	Saint-Jean-sur-Richelieu	QC	Quebec	45.3167	-73.2667	97873.0	431.3	America/Toronto	3	J2W J2Y J2X J3A J3B	1124278447	"['IBERVILLE', 'ST JEAN', ""L'ACADIE"", 'ST JEAN']"	['7023270', '7027390', '702LED4', '7027394']
Niagara Falls	Niagara Falls	ON	Ontario	43.06	-79.1067	94415.0	449.1	America/Toronto	3	L0S L2E L2G L2H L2J L3B	1124704011	['NIAGARA FALLS CHIPPAWA', 'NIAGARA FALLS ONT HYDRO']	['6135642', '6135660']
Cape Breton	Cape Breton	NS	Nova Scotia	46.1389	-60.1931	93694.0	38.7	America/Glace_Bay	3	B2A B1S B1V B1G B1B B1C B1A B1L B1M B1K B1H B1T B1R B1P B1Y B1E B1N B1J	1124000383	['NORTH SYDNEY', 'POINT EDWARD', 'SYDNEY']	['8204165', '8204455', '8205698']
Chilliwack	Chilliwack	BC	British Columbia	49.1577	-121.9509	93203.0	356.6	America/Vancouver	3	V4Z V2R V2P	1124531262	['CHILLIWACK', 'CHILLIWACK CITY', 'CHILLIWACK GIBSON ROAD', 'CHILLIWACK WESTVIEW', 'CHILLIWACK YALE RD EAST', 'EDENBANK SARDIS', 'NORTH NICOMEN', 'VEDDER SOUTH LICKMAN', 'SARDIS 2', 'CHILLIWACK SOUTH']	['1101530', '1101540', '1101545', '1101577', '1101580', '1102F3H', '1105630', '1108530', '1107083', '1101571']
Brossard	Brossard	QC	Quebec	45.4667	-73.45	91525.0	2025.3	America/Toronto	2	J4Y J4X J4Z J4W	1124655166	['MONTREAL ICE CONTROL', 'MONTREAL/ST-HUBERT A', 'MONTREAL/ST-HUBERT A', 'MONTREAL/ST-HUBERT']	['7025245', '7027320', '7027322', '7027329']
Maple Ridge	Maple Ridge	BC	British Columbia	49.2167	-122.6	90990.0	339.7	America/Vancouver	3	V4R V2W V2X	1124001699	['MAPLE RIDGE STP', 'PITT MEADOWS STP', 'FORT LANGLEY', 'HANEY', 'HANEY CORRL INSTN', 'HANEY EAST', 'HANEY 532', 'HANEY PINE RIDGE CAMP', 'HANEY UBC RF ADMIN', 'MAPLE RIDGE KANAKA CREEK', 'LANGLEY', 'LANGLEY RIVER ROAD', 'LANGLEY 96 AVENUE', 'MAPLE RIDGE', 'PITT MEADOWS LOUGHEED', 'PITT POLDER', 'PITT MEADOWS CS']	['110D90K', '110FAG9', '1102910', '1103322', '1103324', '1103326', '1103327', '1103329', '1103332', '1104R02', '1104550', '1104562', '1104569', '1104902', '1106179', '1106180', '1106178']
Newmarket	Newmarket	ON	Ontario	44.05	-79.4667	87942.0	2284.1	America/Toronto	2	L3X L3Y	1124400266	['NEWMARKET 2', 'AURORA MOE', 'BRADFORD', 'HOLLAND LANDING', 'KING SMOKE TREE', 'NEWMARKET', 'NEWMARKET CHERRYWOOD', 'NEWMARKET WPCP', 'SHARON', 'NEWMARKET 3', 'AURORA NE']	['615N619', '6150396', '6150857', '6153475', '6154142', '6155616', '6155617', '6155619', '6157685', '615N002', '6150398']
Repentigny	Repentigny	QC	Quebec	45.7333	-73.4667	86100.0	1399.6	America/Toronto	3	J6A J5Z J5Y	1124379778	['RIVIERE DES PRAIRIES', 'VARENNES']	['7026612', '702327X']
Peterborough	Peterborough	ON	Ontario	44.3	-78.3167	84793.0	1291.8	America/Toronto	3	K9K K9J K9H K9L	1124440356	['OTONABEE', 'PETERBOROUGH', 'PETERBOROUGH CHEX', 'PETERBOROUGH DOBBIN TS', 'PETERBOROUGH ONT HYDRO', 'PETERBOROUGH STP', 'PETERBOROUGH TRENT U', 'PETERBOROUGH TRENTU FARM']	['6165880', '6166416', '6166425', '6166428', '6166443', '6166450', '6166456', '6166457']
Drummondville	Drummondville	QC	Quebec	45.8833	-72.4833	79258.0	320.7	America/Toronto	3	J2E J2C J2B J2A J1Z	1124624283	['CHUTE HEMMINGS', 'DRUMMONDVILLE', 'SAINT-GERMAIN-DE-GRANTHAM']	['7021580', '7022160', '7027470']
Kawartha Lakes	Kawartha Lakes	ON	Ontario	44.35	-78.75	79247.0	26.1	America/Toronto	3	L0K L0B L0A K9V K0M	1124000852	['LINDSAY', 'LINDSAY FILTRATION PLANT', 'LINDSAY FROST']	['6164430', '6164432', '6164433']
New Westminster	New Westminster	BC	British Columbia	49.2069	-122.9111	78916.0	5052.4	America/Vancouver	2	V3L V3M	1124196524	['BURNABY METROTOWN', 'SURREY GUILDFORD', 'ANNACIS ISLAND', 'COQUITLAM MUNDY PARK 2', 'BURNABY CARIBOO DAM', 'BURNABY BC INST TECHNOL', 'BURNABY BRANTFORD', 'BURNABY EAST', 'BURNABY EDMONDS', 'BURNABY LAKE', 'BURNABY LAKE WEST', 'BURNABY MTN TERMINAL', 'BURQUITLAM VANCOUVER GOLF COURSE', 'COQUITLAM', 'COQUITLAM COMO LAKE AVE', 'COQUITLAM MUNDY PARK', 'DELTA ANNIEVILLE', 'ESSONDALE', 'NEW WESTMINSTER', 'NEW WESTMINSTER BC PEN', 'NEW WESTM QUEENS PARK', 'NEW WESTMINSTER WEST', 'RICHMOND EAST', 'SURREY 99A AVE', 'SURREY BRIDGEVIEW', 'SURREY KWANTLEN PARK', 'WHALLEY BALL PARK', 'WHALLEY BOLIVAR CRESCENT', 'WHALLEY FOREST NURSERY', 'WHALLEY HILTON ROAD', 'COQUITLAM NORTH', 'COQUITLAM MUNDY PARK 3']	['110A1ND', '110GQPB', '1100440', '1101Q9A', '11011MF', '1101142', '1101144', '1101150', '1101151', '1101153', '1101154', '1101155', '1101200', '1101888', '1101889', '1101891', '1102410', '1102725', '1105550', '1105553', '1105560', '1105570', '1106765', '1107H7H', '11078GK', '1107873', '1108885', '1108886', '1108890', '1108892', '110A8R1', '1101QRJ']
Prince George	Prince George	BC	British Columbia	53.9169	-122.7494	76708.0	242.2	America/Vancouver	3	V2L V2K V2N V2M	1124733292	['PRINCE GEORGE', 'PRINCE GEORGE A', 'PR GEORGE FOREMAN FLAT', 'PRINCE GEORGE STP', 'PRINCE GEORGE WESTWOOD', 'PRINCE GEORGE AIRPORT AUTO', 'PRINCE GEORGE', 'PRINCE GEORGE MASSEY AUTO']	['1096435', '1096450', '1096460', '1096468', '1096470', '1096453', '1096439', '1096454']
Caledon	Caledon	ON	Ontario	43.8667	-79.8667	76581.0	111.2	America/Toronto	3	L7K L7C L7E	1124070007	['ALBION FIELD CENTRE', 'CALEDON', 'SANDHILL']	['6150103', '6151079', '6157431']
